U_m_per_s,sigma_1_per_s,omega_1_rad_per_s,zeta_1,sigma_2_per_s,omega_2_rad_per_s,zeta_2
24.041282565130263,-1.7821778922799911,20.10684820268498,0.08828923641064167,-2.328926165184047,48.329510956544546,0.04813263747238932
24.165330661322646,-1.7941050911435172,20.113871038016207,0.08884467274467787,-2.3400800731837847,48.3043326292882,0.04838777054705229
24.28937875751503,-1.8060896935209994,20.120944017784968,0.08940223633750607,-2.3512597793725494,48.27898141782348,0.04864386648487195
24.413426853707417,-1.818132132338958,20.12806761425302,0.08996193834392383,-2.362465345483578,48.25345650128168,0.048900931516449996
24.537474949899803,-1.8302328461691122,20.135242308227287,0.09052379003034944,-2.373696831571067,48.22775704965793,0.04915897189656503
24.661523046092185,-1.8423922793256589,20.142468589182137,0.09108780277636157,-2.3849542959767653,48.20188222368462,0.04941799390428906
24.78557114228457,-1.8546108819641134,20.149746955384693,0.09165398807624342,-2.3962377952957468,48.17583117470164,0.049678003843100796
24.909619238476957,-1.866889110181659,20.157077914023027,0.09222235754052761,-2.4075473843411856,48.14960304452414,0.04993900804099169
25.03366733466934,-1.8792274261188566,20.164461981337272,0.09279292289753342,-2.418883116108127,48.12319696530761,0.050201012850564775
25.157715430861725,-1.8916262980631036,20.171899682754063,0.09336569599491165,-2.4302450417364536,48.0966120594101,0.05046402464913112
25.28176352705411,-1.9040862005536248,20.179391553023997,0.0939406888011864,-2.441633210472686,48.069847439251305,0.050728049838796606
25.405811623246496,-1.916607614488108,20.186938136362397,0.09451791340729643,-2.4530476696306476,48.04290220716968,0.05099309484653896
25.52985971943888,-1.9291910272311084,20.194539986593504,0.09509738202813978,-2.4644884645514686,48.015775455274905,0.05125916612428767
25.653907815631264,-1.9418369327242315,20.202197667297945,0.09567910700412127,-2.4759556385619437,47.98846626529912,0.051526270148983075
25.77795591182365,-1.9545458315980904,20.20991175196406,0.0962631008026981,-2.4874492329320326,47.960973708443575,0.051794413422634786
25.902004008016036,-1.9673182312861575,20.217682824142415,0.09684937601993072,-2.4989692868312208,47.93329684522292,0.05206360247237147
26.026052104208418,-1.980154646140631,20.22551147760448,0.09743794538203857,-2.5105158372834513,47.90543472530561,0.052333843850477735
26.150100200400804,-1.9930555975501414,20.23339831650482,0.0980288217469529,-2.5220889191209555,47.87738638735157,0.052605144134424055
26.27414829659319,-2.0060216140596863,20.24134395554743,0.09862201810588128,-2.5336885649367034,47.849150858845256,0.05287750992688618
26.39819639278557,-2.0190532314925704,20.249349020155915,0.09921754758487154,-2.545314805035538,47.820727155926654,0.05315094785575281
26.522244488977957,-2.0321509930745645,20.25741414664802,0.09981542344638174,-2.5569676673838284,47.79211428321737,0.0534254645741215
26.646292585170343,-2.0453154495602925,20.265539982414225,0.10041565909085537,-2.5686471775579047,47.76331123364358,0.053701066760286534
26.77034068136273,-2.0585471593619986,20.273727186100764,0.10101826805830541,-2.580353358690699,47.73431698825485,0.05397776111770828
26.89438877755511,-2.0718466886806155,20.28197642779735,0.1016232640298998,-2.592086231417083,47.70513051603932,0.05425555437497375
27.018436873747497,-2.0852146116393295,20.29028838922895,0.10223066082955844,-2.6038458138175304,47.67575077373426,0.05453445328574222
27.142484969939883,-2.0986515104196637,20.29866376395306,0.10284047242555357,-2.615632121360207,47.646176705633565,0.05481446462867636
27.266533066132265,-2.1121579754002515,20.30710325756116,0.10345271293212559,-2.6274451668411416,47.61640724338933,0.05509559520735539
27.39058116232465,-2.1257346052981223,20.315607587885488,0.10406739661109767,-2.639284960322989,47.586441305810574,0.05537785185017753
27.514629258517036,-2.1393820073129066,20.324177485210996,0.10468453787350683,-2.65115150907174,47.556277798656936,0.055661241410241105
27.638677354709422,-2.153100797273864,20.33281369249228,0.10530415128124525,-2.663044817491608,47.52591561442721,0.05594577076520971
27.762725450901804,-2.1668915997897704,20.34151696557639,0.10592625154870598,-2.674964887057955,47.495353632143896,0.05623144681715722
27.88677354709419,-2.1807550484019083,20.350288073430566,0.10655085354444713,-2.686911716248316,47.46459071713246,0.05651827649239602
28.010821643286576,-2.1946917857401735,20.35912779837635,0.10717797229286447,-2.6988853004712876,47.433625720795916,0.05680626674128293
28.134869739478958,-2.208702463682338,20.36803693632913,0.10780762297587644,-2.7108856319931274,47.40245748038392,0.05709542453800096
28.258917835671344,-2.2227877435166388,20.377016297043923,0.1084398209346224,-2.722912699862471,47.37108481875658,0.05738575688032554
28.38296593186373,-2.23694829610785,20.38606670436728,0.10907458167117877,-2.7349664898324146,47.339506544143276,0.05767727078935934
28.507014028056116,-2.251184802066782,20.395188996495556,0.10971192085028623,-2.747046984280418,47.30772144989549,0.0579699733092469
28.631062124248498,-2.2654979519233978,20.404384026239885,0.11035185430109155,-2.759154162125647,47.27572831423384,0.05826387150686105
28.755110220440883,-2.279888446303731,20.413652661297714,0.11099439801891033,-2.7712879987438086,47.2435258999899,0.0585589724714619
28.87915831663327,-2.294356996110677,20.422995784531413,0.11163956816700756,-2.7834484658794407,47.21111295434094,0.0588552833143303
29.00320641282565,-2.308904322708569,20.432414294254027,0.11228738107838775,-2.7956355315552806,47.178488208539356,0.05915281116836596
29.127254509018037,-2.323531158112056,20.441909104522157,0.11293785325761571,-2.8078491599788364,47.14565037763518,0.05945156318765529
29.251302605210423,-2.338238245179114,20.451481145436663,0.11359100138265192,-2.8200893114463037,47.112598160192086,0.05975154654701167
29.37535070140281,-2.3530263378083838,20.461131363451077,0.11424684230670833,-2.832355942242983,47.079330237996885,0.060052768441470866
29.49939879759519,-2.367896201141021,20.47086072168781,0.11490539306012897,-2.8446490045409822,47.0458452757617,0.06035523608575948
29.623446893787577,-2.3828486117672045,20.480670200262878,0.11556667085229368,-2.8569684462933562,47.012141920819126,0.060658956713718445
29.747494989979963,-2.3978843579373272,20.49056079661881,0.11623069307354376,-2.8693142111250154,46.9782188028101,0.06096393757768949
29.871543086172345,-2.413004239778268,20.500533525866512,0.11689747729713926,-2.8816862382201105,46.94407453336399,0.06127018594785922
29.99559118236473,-2.428209069514543,20.510589421136046,0.11756704128123409,-2.8940844622056385,46.90970770577112,0.06157770911155569
30.119639278557116,-2.4434996716949415,20.520729533936372,0.11823940297089222,-2.906508813031536,46.87511689464685,0.06188651437250447
30.243687374749502,-2.4588768834244004,20.530954934525266,0.11891458050012155,-2.91895921584658,46.840300655587896,0.06219660905002953
30.367735470941884,-2.474341554601425,20.541266712288085,0.11959259219394214,-2.931435590870482,46.80525752481974,0.06250800047820879
30.49178356713427,-2.4898945481615784,20.55166597612764,0.1202734565704955,-2.943937853261498,46.769986018835084,0.06282069600497066
30.615831663326656,-2.5055367403266144,20.56215385486365,0.12095719234317766,-2.9564659129799464,46.73448463402406,0.06313470299113921
30.73987975951904,-2.5212690208598936,20.572731497643325,0.12164381842281148,-2.9690196746469173,46.698751846294044,0.06345002880941614
30.863927855711424,-2.5370922933282447,20.58340007436302,0.12233335391986093,-2.981599037398455,46.662786110680614,0.06376668084330372
30.98797595190381,-2.553007475370242,20.594160776100907,0.12302581814667896,-2.994203894734727,46.62658586094839,0.06408466648596071
31.112024048096195,-2.569015498971435,20.605014815561944,0.12372123061980146,-3.0068341343642233,46.59014950918169,0.06440399313899255
31.236072144288578,-2.585117310746459,20.615963427534247,0.12441961106228183,-3.01948963804246,46.553475445364306,0.06472466821116588
31.360120240480963,-2.6013138722285123,20.627007869358568,0.1251209794060726,-3.0321702814054685,46.5165620369488,0.06504669911705362
31.48416833667335,-2.617606160166347,20.638149421410127,0.12582535579445817,-3.0448759337973126,46.479407628415046,0.0653700932755948
31.608216432865735,-2.6339951668289117,20.64938938759406,0.12653276058453033,-3.0576064580917404,46.442010540815964,0.06569485810857505
31.732264529058117,-2.650481900318191,20.660729095854357,0.12724321434972583,-3.070361710507843,46.40436907131244,0.06602100103902242
31.856312625250503,-2.6670673848901894,20.672169898696946,0.12795673788241071,-3.083141540418937,46.366481492695556,0.06634852948950493
31.98036072144289,-2.6837526612847142,20.683713173727355,0.12867335219653273,-3.0959457901551164,46.32834605289611,0.06667745088033991
32.104408817635274,-2.7005387870639326,20.695360324203364,0.1293930785303287,-3.1087742947986476,46.28996097448102,0.06700777262769815
32.22845691382766,-2.717426836960099,20.707112779603168,0.13011593834909405,-3.1216268819721007,46.25132445413652,0.06733950214160149
32.35250501002004,-2.7344179032331417,20.71897199620968,0.1308419533480338,-3.1345033716191297,46.21243466213651,0.06767264682381433
32.47655310621243,-2.751513096037667,20.730939457710956,0.13157114545516518,-3.1474035757771652,46.17328974179804,0.06800721406561097
32.60060120240481,-2.7687135438007346,20.743016675818378,0.13230353683431503,-3.160327298342162,46.13388780892009,0.068343211245428
32.7246492985972,-2.78602039360988,20.755205190901872,0.1330391498881825,-3.173274334824666,46.09422695120842,0.06868064572638168
32.84869739478958,-2.8034348116123162,20.76750657264341,0.1337780072614919,-3.1862444720971084,46.054305227683464,0.06901952485365367
32.972745490981964,-2.820957983425634,20.77992242070959,0.1345201318442352,-3.199237488131782,46.014120668072856,0.0693598559517312
33.09679358717435,-2.8385911145601783,20.792454365443614,0.13526554677499894,-3.212253151729235,45.973671272185655,0.06970164632150032
33.220841683366736,-2.856335430853891,20.805104068576988,0.1360142754443989,-3.225291222236612,45.932955009270344,0.07004490323717999
33.34488977955912,-2.8741921789198153,20.817873223962625,0.13676634149860856,-3.23835144925535,45.891969817353356,0.07038963394308859
33.46893787575151,-2.892162626606998,20.830763558328787,0.13752176884300749,-3.25143357233829,45.85071360256021,0.07073584565024181
33.59298597194389,-2.910248063474916,20.843776832055585,0.13828058164593013,-3.2645373206749486,45.80918423841601,0.0710835455327598
